model,file,system,user,assistant,tool,total
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\69943c2a-22f4-4a71-8971-b3ea57f79e4a.json,1,1,40,40,82
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\6eba53be-bce0-4e39-8405-7486603a02eb.json,1,1,8,7,17
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\6f92b828-a3b3-4ee7-9942-33f8e4a27b24.json,1,1,13,12,27
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\71a398c3-b965-4e2f-8bfb-2f8b5bd044e4.json,1,1,25,27,54
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\71a95854-cf14-4d02-97ee-f45309a852e5.json,1,1,63,62,127
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\71acbb29-413e-462c-ade1-ffa57e2b989b.json,1,1,34,33,69
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\71ea3099-4dfe-46dc-85af-8c915f6ceca7.json,1,1,49,50,101
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\723b1698-3520-4802-ac02-49785c9181a5.json,1,1,8,7,17
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\727ed5ad-2e53-415b-836f-6ec9506d476a.json,1,1,21,29,52
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\729cf520-7a97-408a-94a3-c76bb6aa752a.json,1,1,11,10,23
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\73151460-11e5-4c80-ad63-cd5a37502723.json,1,1,28,28,58
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7320caa7-6621-4516-a930-9be427d920d8.json,1,1,17,18,37
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\74048d89-90f9-48ee-93d3-c9402b8c4445.json,1,1,11,12,25
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\747d32df-a058-4c13-bd46-e976d3ba682d.json,1,1,22,21,45
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7492659f-8c1e-405f-8df0-37fcbab350c9.json,1,1,21,20,43
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\74fa5488-2c5c-4c5d-a1a9-e6fa0d0f53ea.json,1,1,17,18,37
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\758ca707-040b-4371-9270-8ec3d64f79dc.json,1,1,62,65,129
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\75d4fe3b-aa21-4334-80ff-d9767be2a622.json,1,1,41,40,83
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\771c7690-c0ca-47ba-a2c7-e74f9e5234fa.json,1,1,58,59,119
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\77c14adc-a906-44a7-b5e2-ab67a86ca2fe.json,1,1,23,22,47
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\78df532f-93d6-4e26-b583-c76fb4c54ca6.json,1,1,9,11,22
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\78fec291-24c4-4ca9-a030-83d01886ed58.json,1,1,8,7,17
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\790299c6-1b7a-40a0-8afc-b616ab5e7375.json,1,1,18,18,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\790a4437-b637-4cdf-861d-596d076e65ec.json,1,1,29,31,62
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\791b5636-3bcb-4084-87ab-f09f3549ec82.json,1,1,22,21,45
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\792433e9-aa48-4162-8b3a-ba4e2d9a5760.json,1,1,46,52,100
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7934718c-5d94-45ea-9148-d665000e7dc4.json,1,1,21,20,43
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\79e9fcae-5a55-41d2-b736-2cb70d23e1c8.json,1,1,42,42,86
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7b5d36bf-3499-4778-948c-f03bb4fbec86.json,1,1,19,19,40
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7be3e735-92a9-4cba-92e9-62dcd6a5835b.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7c0b0dd3-134e-4b47-ab10-b9fc00a9d531.json,1,1,48,49,99
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7c1d068d-b6b6-4f77-a902-8169c21b2b36.json,1,1,6,5,13
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7cd7182e-703c-4ff5-b6ba-040f8992e792.json,1,1,70,70,142
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7cd7662e-6cdb-4ed1-b63e-8ef2abcd722d.json,1,1,15,15,32
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7cf12da5-f1ef-4954-84cf-4f7e3e7072ff.json,1,1,82,83,167
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7dbbfca2-66ec-4b58-bce2-85015c882970.json,1,1,36,36,74
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7e0e198b-4eff-4789-8732-41a676f2bafb.json,1,1,36,37,75
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7e3483f6-f730-46f4-9f2f-77eef525e11a.json,1,1,34,36,72
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7eb75301-cb34-472a-a8f0-d67f58cc8afa.json,1,1,42,42,86
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7ebc4282-3931-4f38-8102-7f38494646dd.json,1,1,21,21,44
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7ee7f727-04dc-4650-b593-b4ec47e7fb1b.json,1,1,28,28,58
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\7f82bcb2-10e3-47ff-87c3-8af53db35c13.json,1,1,24,23,49
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8023bd87-0710-40e3-aa90-d11eb126b0da.json,1,1,40,46,88
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\807fbd6b-ee77-42ca-bcab-ce3c719ce82e.json,1,1,12,11,25
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\80b88af1-d8b9-42b2-be24-d0e9dd55961c.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\810260fc-68f2-4e80-a79f-e23b8822793f.json,1,1,45,47,94
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\81170e70-313c-426a-bd5a-d1d7095d0ece.json,1,1,29,32,63
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\81f29050-7885-4c7e-85e8-3df210785cd2.json,1,1,53,53,108
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\82298df8-6f4c-4f34-a3dd-19969f192670.json,1,1,7,6,15
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8230eeb6-762b-4420-aff6-004b51508c04.json,1,1,20,19,41
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\838c5eee-1f9b-4aaa-b918-bbb1542fa020.json,1,1,29,32,63
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\844594ee-92d3-4c75-960d-f80d7aa5f1ea.json,1,1,23,22,47
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\847a3bf0-7bfc-4371-a192-d54851ac8ef0.json,1,1,26,25,53
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\84e5dd43-6ac3-493a-94f2-56dbc7a083d7.json,1,1,18,17,37
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\85f47985-7a06-471f-bd24-2f0da21702d8.json,1,1,36,37,75
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\861c4ede-bb38-47c5-af84-b0f17bea526f.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8624674b-2574-4db6-b21f-97a7ded3824e.json,1,1,30,31,63
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\86717522-400f-4324-bf38-3613a3c5a447.json,1,1,34,35,71
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\86a6c7bc-da0b-46ae-b4d0-bd51e1094bed.json,1,1,22,25,49
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\86ba468a-d70e-44ac-bf1e-304add36695a.json,1,1,18,19,39
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\87779bd8-3bce-48a4-8fa5-4e48999baae5.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\87c6d0f2-fdf0-4a52-96f9-9ee3a1e21a62.json,1,1,36,35,73
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\87e94bf3-c64e-433c-8b58-d318cc34f05b.json,1,1,18,20,40
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\886ecfc9-5b3f-4a03-9f1f-082c3e05f439.json,1,1,78,82,162
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\89358723-629f-4e0a-b907-7c1a0caeaeb3.json,1,1,10,9,21
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8a66fbdc-bdb0-40ab-b97e-b41c385e25d0.json,1,1,59,59,120
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8ae66d30-01eb-49fe-878a-9ecc5ea97ce0.json,1,1,41,41,84
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8b607da5-36f3-4428-bccf-59be91bd0ece.json,1,1,21,22,45
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8c217995-849b-45bb-8b01-72849ded051f.json,1,1,20,21,43
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8c565fc6-7cf0-403c-95a6-a462006cf42c.json,1,1,10,10,22
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8cc21236-88cd-4a8b-bd17-c1995aaba39e.json,1,1,38,40,80
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8ce74654-82c5-4bdd-8f91-08d304de4388.json,1,1,34,34,70
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8d18603b-8b37-482b-a936-61169a1e98cf.json,1,1,8,7,17
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8d62e599-c2b6-49b7-b89e-3b30c9aaf983.json,1,1,76,79,157
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8de6c7ed-59a8-4f49-b710-b678fab44da1.json,1,1,34,37,73
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8ee959f4-f896-44fb-a9cb-cf6b504c8b93.json,1,1,10,10,22
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\8f84c949-7dd3-498d-b031-046dfbf1a60d.json,1,1,21,23,46
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\90546717-87f1-4063-b8bb-7b28cabf7c5b.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9181023d-e768-4834-ae3a-a5f71449c8f2.json,1,1,12,12,26
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\93bbed61-b6b6-43ab-948a-97f3e7849eb9.json,1,1,19,20,41
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\93e25baf-c3e0-456c-b30c-8d5728045345.json,1,1,23,27,52
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\94961856-80fa-4654-8c1d-a7f28dd0be6c.json,1,1,45,45,92
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\94c6afc9-696a-418c-a965-6830af5ee804.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9507933b-8f0e-44bf-a922-32a0df673dc0.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\95b30a17-4825-4a40-9be0-a114bd3ecc27.json,1,1,44,44,90
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\95ff37e0-0c3b-413a-880a-d6698f02e0ed.json,1,1,45,45,92
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\96486f97-6f06-4244-96f7-db89bb84881e.json,1,1,32,32,66
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\96a74db6-03c4-47b8-8406-b086e02ce407.json,1,1,10,9,21
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\96f6df96-4b7c-4593-b10f-db160ea73ffb.json,1,1,24,29,55
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\97eadd5a-26bb-4fc8-9760-3fcd650ae32c.json,1,1,19,18,39
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9889fd5b-cf7b-4f51-88dd-a5992c28e769.json,1,1,18,19,39
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\98a94598-9e3f-4cf0-a56a-8b5b6fa783e7.json,1,1,35,36,73
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9975b133-00f6-441f-b368-1af588d880cd.json,1,1,22,21,45
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9a546da3-746c-4f89-971e-1c29e7fa7da9.json,1,1,32,38,72
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9aea5795-bb7b-4b79-a974-9e6ecbd6c954.json,1,1,54,66,122
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9b13c816-04a1-4b8d-a281-0df7acdfce96.json,1,1,37,37,76
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9c6e840b-7e64-4909-a68e-3a25a484796d.json,1,1,29,32,63
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9cefa2ab-67ad-4c94-a0f6-1720c29f703b.json,1,1,10,10,22
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9d1add29-5386-4e0e-8a8c-e9d316a3cfb6.json,1,1,40,40,82
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\9e8d663f-a535-4662-8345-27143be5b9f2.json,1,1,56,55,113
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a0221ba8-1da2-4043-8900-115753524cbc.json,1,1,7,8,17
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a04bc989-ea26-49f0-b6bc-88d80899faf8.json,1,1,29,28,59
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a0ebcdc8-e7dd-4c87-bf26-d92928100b2d.json,1,1,12,11,25
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a16a69dd-fe41-4863-b2d5-b67b58dad107.json,1,1,22,23,47
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a17fc8b0-29e2-42e0-aa11-336b98b2e0cc.json,1,1,6,5,13
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a1941cf3-698b-42f1-8df7-d26ac1b478a4.json,1,1,36,37,75
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a197a423-c25e-4dd0-afa9-da1fe832ea18.json,1,1,39,40,81
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a2846052-c559-48e8-b004-d638d99c7a91.json,1,1,45,44,91
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a2cf7298-255d-4231-bb4c-63d081b6f127.json,1,1,30,30,62
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a2d4e725-5a20-4365-8766-8764ccd38af8.json,1,1,15,14,31
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a3fb34f5-9eb1-4c67-a668-6f6171e70303.json,1,1,15,14,31
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a4019c8f-6eb0-456a-9554-bd10807e297b.json,1,1,31,35,68
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a450b70b-c928-43e6-9fef-cd23479ee0e0.json,1,1,42,43,87
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a47b7888-003e-409f-a411-edaa9c601614.json,1,1,13,12,27
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a550af49-97f3-4c07-9557-11a61608ab19.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a5e96632-1e60-47b3-9142-a697f8f47154.json,1,1,8,9,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a7294972-a55a-4aad-bd21-159d3d2a806d.json,1,1,73,98,173
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a85f44ce-a574-4c39-b613-d70d79760506.json,1,1,28,29,59
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a8e023a9-5ba0-4644-9763-07bcba9ca360.json,1,1,13,12,27
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a9139595-8bc0-4189-9d2c-8374a28fe4a5.json,1,1,22,23,47
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a9bc5418-571c-44bf-b272-33c4776a1124.json,1,1,63,63,128
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\a9f0e4ce-0757-4154-a0f9-066b719787ae.json,1,1,24,23,49
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\aa418759-aa70-47a3-9e05-6f4bdd7c429e.json,1,1,33,36,71
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\aa571dd4-9c79-45c9-8b59-df9e987044b8.json,1,1,11,10,23
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\aa906b15-e166-4de4-bbd3-f0370251eddd.json,1,1,21,23,46
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ab0dbb74-90c4-43f7-b6ec-511e2dd7de72.json,1,1,18,18,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ab3db68d-28f0-4ff5-9973-c509eb850255.json,1,1,13,13,28
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ab4548a6-a3ac-40e0-80d4-81d2cb12a383.json,1,1,28,28,58
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\abb5756f-a226-4e04-8a94-d9cf3035608d.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ac7375ac-3dd6-494b-a5e5-c94d481acede.json,1,1,36,37,75
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ac83543d-2c96-4ec7-9b12-473c4d76d32c.json,1,1,18,19,39
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ace927bf-d463-4fc6-bd72-879a9be45276.json,1,1,46,47,95
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ad1d61c6-69c7-41eb-885c-0e8622531f00.json,1,1,26,27,55
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ad34b2be-f54a-4622-af1f-180af53d655b.json,1,1,14,17,33
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ad460624-2318-49c9-8eed-29f61ad513d6.json,1,1,20,20,42
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ae2814c5-ea0b-4142-9683-bff4c4dee78f.json,1,1,60,61,123
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ae94c9ee-4c21-4ac3-b64e-b9636daad0b7.json,1,1,58,66,126
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\af9acfb2-c171-4a35-be1b-6f2b6246c245.json,1,1,31,30,63
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b01f150c-eb4a-478f-8008-072e86b6476c.json,1,1,18,18,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b070af49-3d7d-45be-8098-708579fd203d.json,1,1,15,17,34
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b10c00c1-73cf-4dcc-9bbd-58f6c90e9583.json,1,1,18,19,39
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b14a6fbc-f19c-4c2d-a48a-038ee3af7753.json,1,1,40,43,85
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b22004a1-caca-4dea-a3c9-ce4c8cc5fa8f.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b2e630be-3015-49c4-9809-125d3824d271.json,1,1,40,42,84
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b3da23d1-b086-4641-81c0-ea0d347698a9.json,1,1,14,15,31
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b3fd2f56-5aba-4871-b0f1-1dffd33fb368.json,1,1,15,15,32
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b4224a5e-71ac-4e91-a0ff-4660fc0e0a04.json,1,1,16,15,33
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b4487b42-768f-48e7-a634-5d965ef6c233.json,1,1,16,16,34
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b4a8a14f-cdaf-4a66-ab0a-2830bf4c6547.json,1,1,28,29,59
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b5202378-66e3-4bb7-b342-5291bcba6b96.json,1,1,5,4,11
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b5a5af2f-5dd0-47be-8eec-efab2517159b.json,1,1,17,16,35
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b6b0c310-d6e1-4d37-bf72-4d9998f9d2c7.json,1,1,22,23,47
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b7002076-7364-4a98-97eb-bb8c03c5a091.json,1,1,28,27,57
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b7685cb9-b3de-4a64-8cde-9e411da164ad.json,1,1,93,96,191
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b820e146-c83c-4443-8687-60d67c1e9186.json,1,1,22,22,46
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b8c51216-cf21-47ed-a8b0-002b8b494e51.json,1,1,68,68,138
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b9478ed7-f09b-4ec6-a361-fffe40346bba.json,1,1,25,27,54
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\b9dff8af-eaf0-484c-8483-54edbe74d2b8.json,1,1,15,15,32
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\babb3a63-5e7b-41f8-87e0-419340580c56.json,1,1,35,35,72
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bb2a51d2-3a68-43ae-a55c-b8bd806af778.json,1,1,92,91,185
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bb94516c-db21-474c-8d56-902b457f12bc.json,1,1,30,29,61
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bbe1469c-fe70-403b-87d9-b113b6ae9cc8.json,1,1,10,9,21
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bc3b8eb7-4e04-488f-a147-218cdc74939d.json,1,1,16,16,34
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bc70846c-c1f7-47d2-b4a5-6c310c92cf86.json,1,1,12,11,25
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bc91fb95-7d58-48d1-8010-627a9bcd3863.json,1,1,17,16,35
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bd7ca6b7-4ba3-4a94-8e66-8ca21f008246.json,1,1,31,33,66
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bebeb691-d08a-4f4e-a811-32d59dafa9ef.json,1,1,13,12,27
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bf22b2f7-196c-4ec5-9753-2abc1f4c75de.json,1,1,42,42,86
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bfa6c700-916f-4564-824f-20e1afb1200a.json,1,1,19,19,40
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bfb1cae6-862b-4a4f-8249-098f79f81777.json,1,1,26,27,55
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bfd35015-cf4b-4004-9838-6eb34835996d.json,1,1,24,23,49
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bfd411e8-b077-4ddd-aa3d-d5345053a358.json,1,1,17,19,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\bfd82093-b6ef-4130-b6c7-0c0924c4dfef.json,1,1,14,13,29
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c0ae4100-8fca-4fcb-834d-c8b49e707b0c.json,1,1,27,29,58
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c151ba8c-bd22-4b66-8526-d9900442c727.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c1635757-136e-44ad-b04a-8558afec00d9.json,1,1,21,20,43
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c176237d-5fbc-412f-9a47-734990e8a599.json,1,1,41,42,85
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c1cebb22-52a3-468b-bb63-28b227ba8cfe.json,1,1,17,19,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c1de8be6-ebb2-4df9-84d7-905057a612f9.json,1,1,31,31,64
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c1ec63fb-67b7-4a26-8cc2-40affd094cc5.json,1,1,46,51,99
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c1f52acc-28a3-4eec-b5a8-9c26d84d16c5.json,1,1,19,19,40
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c20d2767-2931-4593-ba10-7a834c7e3f72.json,1,1,20,21,43
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c29f4564-0523-4abf-bcdc-b72f9ad6d752.json,1,1,56,59,117
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c2d12a34-8ac2-423d-85af-359d4c5dd564.json,1,1,16,16,34
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c414833c-d6a6-461c-bc03-efa04674c140.json,1,1,13,13,28
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c46de320-987a-4a7e-b55c-5d7121b4af1d.json,1,1,14,14,30
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c507dd66-6e13-43ae-a67b-16e0e906d308.json,1,1,35,37,74
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c5e84c33-1c8d-4bd4-9435-53c88aeaa129.json,1,1,10,9,21
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c612c449-86f2-444d-af1e-fd73a20a0aed.json,1,1,21,21,44
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c7102384-eb37-46fd-9b3a-96fc70351a26.json,1,1,31,33,66
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c717ab5d-de6e-45f5-9b2e-b3d3c0fd3728.json,1,1,62,86,150
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c76b6a31-b9cb-4f0a-b8d5-04b9ecbf8bc6.json,1,1,17,17,36
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c81974ce-fcd1-4c82-81c7-564199e4bce8.json,1,1,18,18,38
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c91323f3-9767-4522-b032-1bf24d82430b.json,1,1,78,81,161
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c9577690-702c-468d-8302-a41f0b0c579e.json,1,1,117,120,239
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\c98cba05-cbbf-4d4d-8087-d28f9415019d.json,1,1,19,19,40
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\ca17891f-93e5-4453-a57d-495ae7f5b41b.json,1,1,19,21,42
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cabc55d3-befd-43d2-bacb-9ff9092cb414.json,1,1,9,8,19
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cb1f1b96-1dca-4619-be22-f987b39f2a7f.json,1,1,10,11,23
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cb61d95f-7656-4657-9469-3fe8d55d4f21.json,1,1,24,23,49
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cb7d1967-a964-4b09-870a-734c1f6cc0ff.json,1,1,70,70,142
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cbcd8a5d-3e03-4a24-8dbf-795cf658ae74.json,1,1,58,57,117
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cc6c8b1f-bf2a-41ac-8fb6-11efabded3be.json,1,1,18,17,37
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cd99d5ba-c7ad-4eba-9fb8-1b419ed840d5.json,1,1,44,45,91
claude-4-6-opus,experiments_for_task2\claude-4-6-opus\cde40644-46a5-452d-b6bd-d37150896911.json,1,1,31,31,64
